epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,842.281,1.18495,0.53099,0.82604,0.92463,0.91166,0.92471,0.49397,1.53602,0.67148,0.8509,0.000615542,0.000615542,0.000615542
117,848.897,1.18587,0.53322,0.82089,0.93079,0.89808,0.92199,0.49279,1.53551,0.66876,0.85087,0.000608468,0.000608468,0.000608468
118,855.558,1.19151,0.53246,0.82841,0.92213,0.9089,0.9315,0.48974,1.55815,0.67195,0.85442,0.000601395,0.000601395,0.000601395
119,862.102,1.16946,0.54042,0.8244,0.94216,0.9118,0.9357,0.49903,1.51014,0.6638,0.84854,0.000594321,0.000594321,0.000594321
120,868.836,1.17514,0.53506,0.82822,0.92235,0.91414,0.92361,0.49062,1.5047,0.66252,0.84793,0.000587248,0.000587248,0.000587248
121,875.59,1.17185,0.52597,0.82789,0.91564,0.92064,0.92466,0.49317,1.53438,0.66595,0.85106,0.000580174,0.000580174,0.000580174
122,882.288,1.17603,0.52834,0.82287,0.93253,0.90875,0.92591,0.49418,1.54221,0.65984,0.85137,0.0005731,0.0005731,0.0005731
123,888.925,1.17647,0.52096,0.82403,0.92673,0.92099,0.93155,0.48911,1.53017,0.66925,0.84965,0.000566027,0.000566027,0.000566027
124,895.571,1.17236,0.52093,0.82577,0.93039,0.92494,0.93703,0.49876,1.4957,0.63994,0.84835,0.000558953,0.000558953,0.000558953
125,902.252,1.13778,0.50931,0.81691,0.92487,0.933,0.93976,0.50623,1.50865,0.65213,0.84625,0.00055188,0.00055188,0.00055188
126,908.865,1.13699,0.51415,0.8235,0.92937,0.90951,0.92964,0.48973,1.5476,0.67479,0.85327,0.000544806,0.000544806,0.000544806
127,915.506,1.13484,0.51576,0.81756,0.93858,0.9217,0.93067,0.49872,1.5203,0.66221,0.84912,0.000537733,0.000537733,0.000537733
128,922.186,1.12161,0.50487,0.8191,0.92484,0.92004,0.92972,0.49139,1.54219,0.67107,0.85183,0.000530659,0.000530659,0.000530659
129,928.831,1.13557,0.5154,0.81734,0.9385,0.92918,0.9362,0.49604,1.53271,0.66234,0.84887,0.000523586,0.000523586,0.000523586
130,935.661,1.11669,0.50631,0.81765,0.94273,0.91856,0.93569,0.50575,1.5105,0.65266,0.84707,0.000516512,0.000516512,0.000516512
131,942.332,1.10391,0.49897,0.81355,0.93556,0.92493,0.93326,0.49523,1.52408,0.6566,0.84961,0.000509438,0.000509438,0.000509438
132,949.001,1.12559,0.50066,0.82052,0.92847,0.92485,0.92568,0.48874,1.53598,0.6632,0.85075,0.000502365,0.000502365,0.000502365
