epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,1121.14,1.37756,0.63093,0.82735,0.93872,0.94858,0.95144,0.51588,1.57038,0.67003,0.8512,0.00107288,0.00107288,0.00107288
74,1135.69,1.35764,0.61902,0.81983,0.97378,0.95159,0.97072,0.52914,1.52991,0.65142,0.8505,0.00106463,0.00106463,0.00106463
75,1150.26,1.29978,0.60137,0.8244,0.9763,0.9711,0.98065,0.53707,1.54414,0.67687,0.84955,0.00105638,0.00105638,0.00105638
76,1165.04,1.29257,0.59921,0.82047,0.95144,0.95931,0.97109,0.533,1.58388,0.67799,0.85021,0.00104813,0.00104813,0.00104813
77,1179.59,1.30724,0.60762,0.81678,0.96531,0.96624,0.97486,0.52642,1.63326,0.66678,0.85441,0.00103987,0.00103987,0.00103987
78,1194.11,1.31418,0.60909,0.81804,0.97658,0.97657,0.98176,0.52324,1.56972,0.67243,0.84741,0.00103162,0.00103162,0.00103162
79,1208.7,1.32033,0.60725,0.8196,0.97422,0.97408,0.97949,0.53398,1.54935,0.66789,0.84426,0.00102337,0.00102337,0.00102337
80,1223.21,1.30329,0.59609,0.82125,0.95727,0.97196,0.96844,0.53208,1.5451,0.66591,0.84636,0.00101512,0.00101512,0.00101512
81,1237.75,1.29472,0.5923,0.81868,0.97537,0.97103,0.97335,0.515,1.58008,0.6692,0.84624,0.00100687,0.00100687,0.00100687
82,1252.47,1.32019,0.61272,0.82173,0.96692,0.95766,0.96893,0.52066,1.60578,0.68511,0.85136,0.000998616,0.000998616,0.000998616
83,1267.02,1.27416,0.58353,0.82312,0.96097,0.96262,0.96651,0.53747,1.54686,0.63737,0.84565,0.000990365,0.000990365,0.000990365
84,1281.58,1.29019,0.57733,0.81612,0.96586,0.97654,0.97749,0.52909,1.56212,0.65974,0.84859,0.000982113,0.000982113,0.000982113
85,1296.16,1.27381,0.58588,0.81653,0.97089,0.97976,0.98283,0.54047,1.53838,0.66398,0.84582,0.000973861,0.000973861,0.000973861
86,1310.76,1.25984,0.58355,0.82072,0.97462,0.97664,0.98297,0.54661,1.5013,0.6503,0.84466,0.00096561,0.00096561,0.00096561
87,1325.6,1.25548,0.56691,0.82163,0.98462,0.97932,0.98903,0.53257,1.56976,0.64874,0.84983,0.000957358,0.000957358,0.000957358
88,1340.12,1.26585,0.57395,0.81823,0.96685,0.97112,0.97071,0.54062,1.54023,0.65144,0.84697,0.000949106,0.000949106,0.000949106
89,1354.7,1.25803,0.56679,0.81859,0.97018,0.98131,0.98254,0.54458,1.50172,0.62297,0.84244,0.000940855,0.000940855,0.000940855
90,1369.28,1.23741,0.56549,0.81927,0.97853,0.98598,0.98986,0.54013,1.52993,0.6393,0.8432,0.000932603,0.000932603,0.000932603
91,1383.84,1.24479,0.5675,0.81671,0.97605,0.9805,0.98416,0.51586,1.54482,0.64494,0.8465,0.000924352,0.000924352,0.000924352
92,1398.35,1.24396,0.58344,0.8174,0.97912,0.97052,0.98163,0.52854,1.54085,0.63248,0.84584,0.0009161,0.0009161,0.0009161
93,1413.13,1.24058,0.57054,0.8159,0.97708,0.98131,0.98269,0.53655,1.53358,0.63305,0.84626,0.000907848,0.000907848,0.000907848
94,1427.7,1.24287,0.56998,0.81419,0.97139,0.97587,0.9756,0.52986,1.5296,0.64676,0.8472,0.000899597,0.000899597,0.000899597
95,1442.3,1.25317,0.57324,0.81721,0.97921,0.98598,0.98889,0.51372,1.57588,0.64832,0.85099,0.000891345,0.000891345,0.000891345
96,1456.85,1.24238,0.57745,0.81571,0.96739,0.9718,0.97717,0.55195,1.51984,0.6389,0.84592,0.000883093,0.000883093,0.000883093
97,1471.55,1.23739,0.5682,0.82089,0.97518,0.97505,0.97965,0.54111,1.51683,0.64647,0.84599,0.000874842,0.000874842,0.000874842
98,1486.15,1.2117,0.55859,0.80603,0.97047,0.97664,0.97731,0.52459,1.53675,0.66247,0.84534,0.00086659,0.00086659,0.00086659
99,1500.94,1.22263,0.55968,0.81019,0.98569,0.98052,0.97952,0.54437,1.5125,0.66087,0.84578,0.000858338,0.000858338,0.000858338
100,1515.48,1.219,0.54634,0.81322,0.96533,0.96514,0.97258,0.53948,1.56712,0.63198,0.84644,0.000850087,0.000850087,0.000850087
101,1530.06,1.20409,0.54297,0.81014,0.98292,0.98131,0.98879,0.53673,1.5254,0.66358,0.84873,0.000841835,0.000841835,0.000841835
102,1544.59,1.2171,0.55256,0.81251,0.97649,0.97556,0.9777,0.53791,1.51601,0.66173,0.84598,0.000833583,0.000833583,0.000833583
103,1559.18,1.17641,0.5415,0.81114,0.97006,0.97491,0.97466,0.54565,1.5344,0.62356,0.84502,0.000825332,0.000825332,0.000825332
104,1573.79,1.20286,0.54398,0.81287,0.96451,0.96729,0.98155,0.5446,1.54997,0.68573,0.84799,0.00081708,0.00081708,0.00081708
105,1588.39,1.19494,0.53686,0.81308,0.98553,0.97855,0.98844,0.54142,1.50698,0.62972,0.84405,0.000808828,0.000808828,0.000808828
106,1602.97,1.18003,0.54421,0.82035,0.98478,0.97664,0.98018,0.52932,1.55406,0.66553,0.84834,0.000800577,0.000800577,0.000800577
107,1617.53,1.20831,0.54703,0.81305,0.98406,0.98507,0.9889,0.53759,1.5306,0.65626,0.84533,0.000792325,0.000792325,0.000792325
108,1632.1,1.20199,0.54475,0.81342,0.9651,0.97196,0.97336,0.52227,1.56941,0.62904,0.85037,0.000784073,0.000784073,0.000784073
109,1646.62,1.18631,0.54698,0.81042,0.97591,0.98131,0.97864,0.5465,1.52537,0.62048,0.84419,0.000775822,0.000775822,0.000775822
110,1661.35,1.15664,0.52801,0.80704,0.97886,0.97663,0.98053,0.54089,1.51274,0.62036,0.84704,0.00076757,0.00076757,0.00076757
111,1675.97,1.15779,0.53141,0.81052,0.96752,0.97799,0.98011,0.53505,1.5599,0.64173,0.84788,0.000759318,0.000759318,0.000759318
112,1690.55,1.15753,0.51654,0.81165,0.97962,0.98131,0.97755,0.54818,1.49813,0.60953,0.84597,0.000751067,0.000751067,0.000751067
113,1705.11,1.16447,0.52227,0.80965,0.96298,0.96966,0.96693,0.53613,1.53261,0.62741,0.84846,0.000742815,0.000742815,0.000742815
114,1719.62,1.17715,0.53975,0.8118,0.96168,0.96618,0.96185,0.54288,1.54126,0.62573,0.84651,0.000734564,0.000734564,0.000734564
115,1734.18,1.16928,0.53229,0.80848,0.95298,0.96637,0.96353,0.5133,1.60393,0.63907,0.84939,0.000726312,0.000726312,0.000726312
116,1748.94,1.14903,0.51769,0.81229,0.96949,0.97289,0.97763,0.53314,1.54898,0.62752,0.84897,0.00071806,0.00071806,0.00071806
117,1763.53,1.14713,0.51552,0.80242,0.97886,0.96262,0.97428,0.53668,1.552,0.65284,0.84966,0.000709809,0.000709809,0.000709809
118,1778.08,1.14633,0.5137,0.80445,0.96816,0.97449,0.97411,0.54429,1.5761,0.63068,0.84993,0.000701557,0.000701557,0.000701557
119,1792.64,1.13197,0.51778,0.8087,0.97337,0.97664,0.97731,0.53358,1.54026,0.62613,0.84778,0.000693305,0.000693305,0.000693305
120,1807.16,1.12007,0.5012,0.8097,0.98497,0.98131,0.98803,0.54034,1.54627,0.6251,0.84627,0.000685054,0.000685054,0.000685054
121,1821.93,1.10859,0.50436,0.80607,0.9688,0.97196,0.97383,0.54729,1.5068,0.62906,0.84551,0.000676802,0.000676802,0.000676802
122,1836.48,1.12716,0.50921,0.80733,0.97326,0.97664,0.97532,0.53914,1.54688,0.63202,0.85078,0.00066855,0.00066855,0.00066855
123,1851.04,1.14101,0.50997,0.80875,0.97411,0.97664,0.98418,0.54518,1.51185,0.61647,0.8469,0.000660299,0.000660299,0.000660299
124,1865.62,1.11901,0.50276,0.80899,0.97947,0.98314,0.98876,0.54809,1.51059,0.61381,0.84556,0.000652047,0.000652047,0.000652047
125,1880.22,1.09926,0.50045,0.80658,0.97414,0.97196,0.97286,0.52804,1.53299,0.62652,0.84594,0.000643795,0.000643795,0.000643795
126,1894.77,1.16403,0.52621,0.81304,0.96989,0.96509,0.96841,0.53958,1.50323,0.62876,0.84665,0.000635544,0.000635544,0.000635544
127,1909.51,1.1227,0.49953,0.80707,0.9727,0.96974,0.9804,0.55006,1.5107,0.61423,0.84559,0.000627292,0.000627292,0.000627292
128,1924.01,1.1056,0.50364,0.80358,0.96913,0.97664,0.97831,0.54963,1.54256,0.62536,0.84779,0.00061904,0.00061904,0.00061904
129,1938.57,1.10264,0.48689,0.80834,0.98008,0.98598,0.98947,0.55634,1.51826,0.62287,0.84611,0.000610789,0.000610789,0.000610789
130,1953.28,1.09194,0.49552,0.80688,0.98444,0.97979,0.98838,0.55285,1.5222,0.65289,0.84607,0.000602537,0.000602537,0.000602537
131,1967.86,1.09064,0.49813,0.80616,0.98009,0.97664,0.97733,0.54532,1.51451,0.63301,0.84417,0.000594286,0.000594286,0.000594286
132,1982.4,1.103,0.50375,0.80683,0.96771,0.96729,0.96882,0.54501,1.51055,0.61788,0.84564,0.000586034,0.000586034,0.000586034
133,1997.15,1.08912,0.49492,0.80575,0.98045,0.97587,0.97962,0.54729,1.5119,0.61251,0.84409,0.000577782,0.000577782,0.000577782
134,2011.66,1.06665,0.49551,0.80656,0.9804,0.98598,0.98594,0.5417,1.5371,0.63278,0.84741,0.000569531,0.000569531,0.000569531
135,2026.24,1.08095,0.48781,0.80722,0.97558,0.97196,0.97346,0.54371,1.51889,0.6525,0.84427,0.000561279,0.000561279,0.000561279
136,2040.8,1.05811,0.48146,0.80457,0.97663,0.97756,0.97911,0.53122,1.5442,0.62945,0.84598,0.000553027,0.000553027,0.000553027
137,2055.37,1.0515,0.4765,0.80212,0.97062,0.97196,0.97588,0.54219,1.52272,0.63668,0.84552,0.000544776,0.000544776,0.000544776
138,2070.11,1.07268,0.48107,0.81186,0.97467,0.97664,0.98052,0.5422,1.52069,0.61417,0.84487,0.000536524,0.000536524,0.000536524
139,2084.65,1.09881,0.49554,0.80353,0.97395,0.98048,0.9833,0.54618,1.52246,0.61223,0.84772,0.000528272,0.000528272,0.000528272
140,2099.2,1.06521,0.47168,0.80216,0.97436,0.96824,0.98242,0.54783,1.52935,0.62905,0.84497,0.000520021,0.000520021,0.000520021
141,2113.79,1.04585,0.4797,0.79914,0.98381,0.98046,0.98941,0.55187,1.53176,0.61236,0.84612,0.000511769,0.000511769,0.000511769
142,2128.3,1.04794,0.47585,0.80448,0.97137,0.98131,0.98085,0.54775,1.52476,0.61699,0.84481,0.000503517,0.000503517,0.000503517
143,2143.08,1.03597,0.46585,0.80422,0.96652,0.97529,0.97792,0.54308,1.52928,0.63184,0.84632,0.000495266,0.000495266,0.000495266
144,2157.63,1.03696,0.47598,0.79998,0.96689,0.97196,0.96951,0.54505,1.54375,0.62825,0.84808,0.000487014,0.000487014,0.000487014
145,2172.17,1.0552,0.4674,0.80091,0.972,0.98026,0.98097,0.53002,1.57759,0.64434,0.84718,0.000478762,0.000478762,0.000478762
146,2186.76,1.0413,0.47502,0.80491,0.97814,0.97555,0.98184,0.53938,1.54871,0.63453,0.84592,0.000470511,0.000470511,0.000470511
147,2201.37,1.02526,0.4689,0.80176,0.9779,0.97511,0.97885,0.55164,1.52379,0.62458,0.84353,0.000462259,0.000462259,0.000462259
148,2215.89,1.01835,0.46527,0.79928,0.9672,0.97061,0.96604,0.5358,1.53625,0.63613,0.8446,0.000454007,0.000454007,0.000454007
149,2230.69,1.00084,0.4628,0.79612,0.97556,0.97784,0.98452,0.5396,1.56946,0.63405,0.8487,0.000445756,0.000445756,0.000445756
150,2245.21,1.02764,0.46708,0.80435,0.97887,0.98526,0.98838,0.54233,1.54534,0.63008,0.84877,0.000437504,0.000437504,0.000437504
151,2259.76,1.0347,0.47254,0.80503,0.96993,0.9652,0.97488,0.54897,1.50855,0.61489,0.84563,0.000429253,0.000429253,0.000429253
152,2274.31,0.99505,0.46431,0.7978,0.97846,0.97563,0.98276,0.55611,1.51246,0.60647,0.84454,0.000421001,0.000421001,0.000421001
153,2288.87,0.99515,0.46422,0.80266,0.97963,0.98598,0.98863,0.55355,1.54516,0.62753,0.84723,0.000412749,0.000412749,0.000412749
154,2303.43,1.0109,0.45696,0.80099,0.97465,0.97027,0.97591,0.55149,1.55382,0.62148,0.84923,0.000404498,0.000404498,0.000404498
155,2318.2,1.00247,0.44924,0.79919,0.97297,0.97021,0.97254,0.53735,1.53207,0.61968,0.84822,0.000396246,0.000396246,0.000396246
156,2332.71,1.00208,0.45607,0.8009,0.97599,0.98052,0.9793,0.54553,1.53363,0.63913,0.84572,0.000387994,0.000387994,0.000387994
157,2347.29,1.01155,0.45789,0.79914,0.97413,0.97178,0.97578,0.55028,1.54233,0.6184,0.84672,0.000379743,0.000379743,0.000379743
158,2361.86,0.98887,0.45243,0.79795,0.97506,0.97165,0.97185,0.5489,1.56049,0.61814,0.85165,0.000371491,0.000371491,0.000371491
159,2376.42,0.95722,0.43668,0.79942,0.97485,0.97196,0.97177,0.54811,1.51279,0.61894,0.84621,0.000363239,0.000363239,0.000363239
