epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,793.25,1.11136,0.50452,0.80644,0.96464,0.95486,0.96407,0.50753,1.58793,0.65362,0.85242,0.000495266,0.000495266,0.000495266
144,798.659,1.11994,0.50562,0.80368,0.96128,0.96627,0.9769,0.51871,1.59987,0.66058,0.85138,0.000487014,0.000487014,0.000487014
145,804.238,1.10854,0.50055,0.80294,0.95096,0.95669,0.96386,0.51722,1.59618,0.64878,0.85184,0.000478762,0.000478762,0.000478762
146,809.82,1.12007,0.51005,0.80761,0.95365,0.96433,0.97195,0.51926,1.5826,0.65644,0.85226,0.000470511,0.000470511,0.000470511
147,815.174,1.08693,0.49441,0.8042,0.95339,0.96641,0.97546,0.52554,1.57862,0.64946,0.85242,0.000462259,0.000462259,0.000462259
148,820.927,1.09857,0.50001,0.80075,0.96218,0.9486,0.97128,0.52311,1.57496,0.64224,0.84882,0.000454007,0.000454007,0.000454007
149,826.401,1.06072,0.4888,0.79874,0.96573,0.96239,0.9731,0.52251,1.57002,0.63982,0.85067,0.000445756,0.000445756,0.000445756
150,832.04,1.0901,0.50258,0.80581,0.96711,0.95794,0.97222,0.52349,1.56156,0.62879,0.85107,0.000437504,0.000437504,0.000437504
151,837.553,1.07426,0.49953,0.80589,0.96464,0.96932,0.97689,0.5218,1.56959,0.65207,0.85334,0.000429253,0.000429253,0.000429253
152,843.063,1.07577,0.49315,0.80041,0.97072,0.97664,0.98057,0.5362,1.55937,0.64012,0.85011,0.000421001,0.000421001,0.000421001
153,848.593,1.06184,0.49387,0.80525,0.96533,0.97587,0.97649,0.52484,1.58287,0.63924,0.8513,0.000412749,0.000412749,0.000412749
154,854.006,1.07191,0.48447,0.80229,0.95758,0.96953,0.97455,0.51413,1.59873,0.63683,0.85557,0.000404498,0.000404498,0.000404498
155,859.598,1.0552,0.48802,0.80105,0.95647,0.97054,0.97662,0.51988,1.60765,0.65142,0.85601,0.000396246,0.000396246,0.000396246
156,865.167,1.05163,0.49095,0.8018,0.96102,0.96262,0.97298,0.5192,1.59686,0.66557,0.85485,0.000387994,0.000387994,0.000387994
157,870.737,1.07101,0.48859,0.80074,0.97066,0.95765,0.97037,0.5187,1.56083,0.64963,0.85286,0.000379743,0.000379743,0.000379743
158,876.2,1.06988,0.48573,0.80094,0.96335,0.95576,0.95983,0.52822,1.5721,0.63898,0.85049,0.000371491,0.000371491,0.000371491
159,881.711,1.02943,0.47201,0.80121,0.96179,0.96507,0.96931,0.51476,1.56674,0.64718,0.85267,0.000363239,0.000363239,0.000363239
160,887.292,1.03205,0.46949,0.80748,0.96687,0.96729,0.97375,0.52085,1.57915,0.6412,0.85371,0.000354988,0.000354988,0.000354988
161,892.687,1.00363,0.46902,0.79658,0.96311,0.95095,0.96724,0.52217,1.58286,0.65682,0.85256,0.000346736,0.000346736,0.000346736
162,898.253,1.02428,0.47207,0.79905,0.96799,0.9486,0.96403,0.53198,1.5551,0.63555,0.85184,0.000338484,0.000338484,0.000338484
163,903.713,1.02112,0.46679,0.80143,0.9779,0.9555,0.9717,0.52249,1.57257,0.66532,0.85129,0.000330233,0.000330233,0.000330233
164,909.309,1.05065,0.49058,0.80024,0.95812,0.96084,0.96293,0.51521,1.60799,0.6688,0.85214,0.000321981,0.000321981,0.000321981
165,915.004,1.02543,0.47293,0.79917,0.96706,0.96395,0.97119,0.51966,1.59175,0.65324,0.85228,0.000313729,0.000313729,0.000313729
166,920.559,1.02743,0.47856,0.80083,0.97208,0.97052,0.97502,0.51174,1.60135,0.65649,0.85325,0.000305478,0.000305478,0.000305478
167,926.02,1.01977,0.46979,0.79819,0.95591,0.96598,0.96913,0.52299,1.61484,0.6632,0.85296,0.000297226,0.000297226,0.000297226
168,931.426,1.00155,0.46027,0.79581,0.94434,0.96609,0.96439,0.50705,1.6456,0.65743,0.85859,0.000288974,0.000288974,0.000288974
169,937.01,1.00164,0.45739,0.80332,0.97519,0.9486,0.96618,0.5115,1.61946,0.6617,0.85652,0.000280723,0.000280723,0.000280723
170,942.466,1.01647,0.46713,0.7972,0.96257,0.96784,0.96746,0.51284,1.61031,0.66752,0.85476,0.000272471,0.000272471,0.000272471
171,948.085,0.9989,0.464,0.79578,0.96099,0.96262,0.97046,0.51497,1.60474,0.66055,0.85309,0.00026422,0.00026422,0.00026422
172,953.535,1.01167,0.46847,0.79952,0.96989,0.95611,0.96971,0.51813,1.59315,0.65872,0.85293,0.000255968,0.000255968,0.000255968
173,959.143,0.9789,0.45933,0.79332,0.96544,0.94533,0.96058,0.51909,1.58685,0.6702,0.85271,0.000247716,0.000247716,0.000247716
174,964.829,0.98002,0.45322,0.79273,0.96593,0.95801,0.9659,0.51336,1.60242,0.66328,0.85552,0.000239465,0.000239465,0.000239465
175,970.454,0.9888,0.4543,0.80254,0.966,0.95236,0.96613,0.51703,1.60976,0.67864,0.85517,0.000231213,0.000231213,0.000231213
176,975.967,0.98893,0.45646,0.79961,0.96736,0.97051,0.9802,0.51965,1.61289,0.66144,0.85649,0.000222961,0.000222961,0.000222961
177,981.474,0.9797,0.44976,0.79778,0.97609,0.9525,0.97778,0.51857,1.58928,0.64685,0.85422,0.00021471,0.00021471,0.00021471
178,987.061,0.97671,0.45974,0.79558,0.9636,0.93647,0.95665,0.51927,1.60324,0.66644,0.85491,0.000206458,0.000206458,0.000206458
179,992.582,0.96506,0.45431,0.80075,0.96669,0.95137,0.96685,0.52226,1.60914,0.66473,0.85472,0.000198206,0.000198206,0.000198206
180,998.15,0.97441,0.4529,0.79401,0.97158,0.9486,0.96966,0.51858,1.58675,0.6524,0.85345,0.000189955,0.000189955,0.000189955
181,1003.62,0.97209,0.45389,0.79599,0.97525,0.97605,0.98738,0.52,1.59776,0.66364,0.85461,0.000181703,0.000181703,0.000181703
182,1009.08,0.97358,0.45116,0.795,0.97839,0.94393,0.97455,0.52186,1.59968,0.65597,0.85414,0.000173451,0.000173451,0.000173451
183,1014.82,0.97022,0.43716,0.79442,0.97845,0.95864,0.98045,0.52026,1.58158,0.65734,0.85369,0.0001652,0.0001652,0.0001652
